Date,AAPL,CVX,KO,MCD,UNH,V
2022-08-08 00:00:00+00:00,162.8840789794922,140.58255004882812,58.834983825683594,243.9316864013672,519.2532958984375,209.1949920654297
2022-08-09 00:00:00+00:00,162.93348693847656,142.41531372070312,58.909725189208984,247.0283203125,519.8919677734375,206.19415283203125
2022-08-10 00:00:00+00:00,167.20144653320312,142.79103088378906,59.47032928466797,248.26319885253906,520.3370361328125,207.99856567382812
2022-08-11 00:00:00+00:00,166.46051025390625,146.27328491210938,59.068565368652344,246.2874298095703,515.6342163085938,207.36492919921875
2022-08-12 00:00:00+00:00,170.0270233154297,146.48406982421875,59.51704406738281,249.04209899902344,526.1238403320312,207.6105499267578
2022-08-15 00:00:00+00:00,171.10386657714844,143.69822692871094,60.26450729370117,252.1387481689453,527.033447265625,212.61093139648438
2022-08-16 00:00:00+00:00,170.94580078125,143.33169555664062,60.759700775146484,252.94615173339844,528.4654541015625,213.31829833984375
2022-08-17 00:00:00+00:00,172.44747924804688,144.5138397216797,60.61955261230469,253.44961547851562,527.3817749023438,210.74440002441406
2022-08-18 00:00:00+00:00,172.0522918701172,147.04754638671875,60.937232971191406,253.2216033935547,527.5947265625,211.4615478515625
2022-08-19 00:00:00+00:00,169.4539794921875,145.8176727294922,60.89052200317383,253.18356323242188,530.594482421875,209.07432556152344
2022-08-22 00:00:00+00:00,165.55157470703125,145.08714294433594,59.98420715332031,249.77352905273438,526.9658203125,204.9384002685547
2022-08-23 00:00:00+00:00,165.21563720703125,149.79393005371094,60.04960632324219,247.48431396484375,518.479248046875,203.1602783203125
2022-08-24 00:00:00+00:00,165.5120391845703,150.90359497070312,60.13370132446289,247.78822326660156,519.1178588867188,203.03256225585938
2022-08-25 00:00:00+00:00,167.98193359375,152.2259063720703,60.4233512878418,249.40306091308594,524.0625610351562,206.12709045410156
2022-08-26 00:00:00+00:00,161.64913940429688,151.1070098876953,58.96578598022461,244.0741729736328,512.1409301757812,199.31910705566406
2022-08-29 00:00:00+00:00,159.43614196777344,152.23513793945312,58.610740661621094,242.8488006591797,512.6441040039062,198.76893615722656
2022-08-30 00:00:00+00:00,156.99586486816406,148.527099609375,58.068824768066406,240.7875518798828,505.9381103515625,197.83566284179688
2022-08-31 00:00:00+00:00,155.3262176513672,146.15980529785156,57.657718658447266,240.949951171875,502.5416564941406,195.212646484375
2022-09-01 00:00:00+00:00,156.05731201171875,143.8295135498047,57.928680419921875,244.9517364501953,507.0607604980469,196.60768127441406
2022-09-02 00:00:00+00:00,153.9331817626953,145.9656219482422,57.134490966796875,243.07977294921875,499.657958984375,194.27935791015625
2022-09-06 00:00:00+00:00,152.6686248779297,145.2905731201172,57.16252517700195,242.9651641845703,500.9449157714844,195.1438751220703
2022-09-07 00:00:00+00:00,154.08139038085938,143.4319305419922,58.21831512451172,246.81417846679688,504.81561279296875,196.89259338378906
2022-09-08 00:00:00+00:00,152.59947204589844,144.2086639404297,58.040794372558594,248.39962768554688,510.4571838378906,197.17745971679688
2022-09-09 00:00:00+00:00,155.4744415283203,147.92601013183594,58.22766876220703,247.86476135253906,508.981689453125,201.58840942382812
2022-09-12 00:00:00+00:00,161.46141052246094,150.26553344726562,58.39583969116211,248.6765899658203,515.6893920898438,202.99327087402344
2022-09-13 00:00:00+00:00,151.98695373535156,147.4081573486328,56.499149322509766,242.90786743164062,498.9057922363281,196.15574645996094
2022-09-14 00:00:00+00:00,153.4392547607422,150.97755432128906,56.798133850097656,244.23544311523438,494.83843994140625,195.90032958984375
2022-09-15 00:00:00+00:00,150.53465270996094,148.527099609375,56.026390075683594,242.08648681640625,507.5934753417969,191.93145751953125
2022-09-16 00:00:00+00:00,148.884765625,144.67100524902344,56.03581237792969,243.46180725097656,505.759033203125,189.89785766601562
2022-09-19 00:00:00+00:00,152.6192169189453,145.08714294433594,56.45932388305664,245.46749877929688,508.21490478515625,189.7308807373047
2022-09-20 00:00:00+00:00,155.0100860595703,144.51382446289062,56.3746223449707,243.92977905273438,507.48687744140625,188.68951416015625
2022-09-21 00:00:00+00:00,151.86839294433594,143.33944702148438,55.904048919677734,239.8038330078125,497.0808410644531,183.72840881347656
2022-09-22 00:00:00+00:00,150.90020751953125,143.2284698486328,55.77228546142578,236.80482482910156,502.30328369140625,182.52003479003906
2022-09-23 00:00:00+00:00,148.61802673339844,133.87042236328125,55.15113067626953,234.90420532226562,498.56597900390625,180.7222442626953
2022-09-26 00:00:00+00:00,148.95394897460938,130.3472442626953,54.464088439941406,232.81256103515625,493.4698181152344,177.4115753173828
2022-09-27 00:00:00+00:00,149.93197631835938,130.4027557373047,53.061790466308594,226.06961059570312,493.4794616699219,174.73944091796875
2022-09-28 00:00:00+00:00,148.0351104736328,134.8043670654297,53.62648010253906,226.2988739013672,498.8863220214844,176.0263671875
2022-09-29 00:00:00+00:00,140.76376342773438,133.87042236328125,53.240596771240234,223.87290954589844,493.92596435546875,176.8909149169922
2022-09-30 00:00:00+00:00,136.5353240966797,132.8532257080078,52.72297668457031,220.37728881835938,490.2469787597656,174.52328491210938
2022-10-03 00:00:00+00:00,140.734130859375,140.30636596679688,53.31589889526367,224.77073669433594,500.4103088378906,178.45289611816406
2022-10-04 00:00:00+00:00,144.34017944335938,145.76219177246094,53.4382438659668,227.78880310058594,507.84588623046875,182.3824920654297
2022-10-05 00:00:00+00:00,144.63653564453125,146.5944061279297,52.93002700805664,228.35227966308594,511.6317443847656,184.36695861816406
2022-10-06 00:00:00+00:00,143.67823791503906,149.26683044433594,51.79124069213867,224.2072296142578,503.92437744140625,182.3235626220703
2022-10-07 00:00:00+00:00,138.40255737304688,147.98150634765625,51.301841735839844,222.71726989746094,490.0625915527344,180.59454345703125
2022-10-10 00:00:00+00:00,138.72860717773438,145.30908203125,51.18890380859375,224.39822387695312,484.2480163574219,178.9735565185547
2022-10-11 00:00:00+00:00,137.30593872070312,145.3367919921875,51.27360916137695,226.40391540527344,485.1701965332031,175.98709106445312
2022-10-12 00:00:00+00:00,136.67364501953125,145.77142333984375,51.89476776123047,226.4134521484375,485.3157653808594,175.10293579101562
2022-10-13 00:00:00+00:00,141.26763916015625,152.8362274169922,52.5817985534668,235.6682891845703,494.97442626953125,181.40994262695312
2022-10-14 00:00:00+00:00,136.71316528320312,148.08322143554688,51.744178771972656,232.239501953125,498.10003662109375,179.40582275390625
2022-10-17 00:00:00+00:00,140.69461059570312,149.1651153564453,52.412391662597656,235.41038513183594,506.59381103515625,181.98956298828125
2022-10-18 00:00:00+00:00,142.0184783935547,150.46896362304688,53.118255615234375,237.99868774414062,506.9140930175781,183.875732421875
2022-10-19 00:00:00+00:00,142.1271514892578,155.3514404296875,52.666507720947266,239.4886474609375,505.0794982910156,183.12913513183594
2022-10-20 00:00:00+00:00,141.66282653808594,156.23916625976562,51.838294982910156,238.55264282226562,505.6230163574219,183.92486572265625
2022-10-21 00:00:00+00:00,145.49606323242188,160.15069580078125,52.666507720947266,243.11798095703125,518.0966796875,187.01942443847656
2022-10-24 00:00:00+00:00,147.64981079101562,160.09521484375,54.18175506591797,243.85342407226562,525.7360229492188,187.35345458984375
2022-10-25 00:00:00+00:00,150.50502014160156,161.7596893310547,55.480533599853516,244.24497985839844,524.3965454101562,190.9588623046875
2022-10-26 00:00:00+00:00,147.551025390625,163.75704956054688,55.89463424682617,245.08547973632812,527.2601928710938,199.7513427734375
2022-10-27 00:00:00+00:00,143.0558319091797,164.5060577392578,56.026390075683594,253.20370483398438,525.9302978515625,200.69444274902344
2022-10-28 00:00:00+00:00,153.8640594482422,166.42947387695312,57.183998107910156,262.19110107421875,535.09375,205.65554809570312
2022-10-31 00:00:00+00:00,151.49295043945312,167.28021240234375,56.32756423950195,260.4146423339844,538.8892211914062,203.51393127441406
2022-11-01 00:00:00+00:00,148.8353729248047,168.50082397460938,56.129920959472656,260.6916198730469,531.2788696289062,203.28797912597656
2022-11-02 00:00:00+00:00,143.28306579589844,165.0609130859375,55.34877395629883,258.2274475097656,527.5125122070312,197.41322326660156
2022-11-03 00:00:00+00:00,137.20712280273438,167.492919921875,55.32052993774414,260.6916198730469,527.687255859375,191.32237243652344
